name,address1,cate_gories
McDonald's,"480 3rd Ave, New York, NY, 10016","Fast Food, Burgers, Coffee & Tea"
Wendy's,"78-11 Flatlands Avenue, Brooklyn, NY, 11236","Burgers, Fast Food"
Checkers,"797 Pennsylvania Ave, Brooklyn, NY, 11207","Burgers, Fast Food"
McDonald's,"54-29 Metropolitan Ave, Ridgewood, NY, 11385","Burgers, Fast Food, Coffee & Tea"
McDonald's,"1380 Broadway, Brooklyn, NY, 11221","Burgers, Fast Food, Coffee & Tea"
McDonald's,"1275 Fulton St, Brooklyn, NY, 11216","Burgers, Fast Food, Coffee & Tea"
Burger King,"1 Park Ave, Lyndhurst, NJ, 07071","Fast Food, Burgers"
McDonald's,"289 Bergen Blvd, Fairview, NJ, 07022","Coffee & Tea, Burgers, Fast Food"
The Eagle NYC,"554 W 28th St, New York, NY, 10001",Gay Bars
The Cock,"93 2nd Ave, New York, NY, 10003",Gay Bars
Club Cumming,"505 E 6th St, New York, NY, 10009","Gay Bars, Dance Clubs, Lounges"
Cubbyhole,"281 W 12th St, New York, NY, 10014",Gay Bars
Adonis Lounge,"221 E 58th St, New York, NY, 10022",Gay Bars
The Boiler Room,"86 E 4th St, New York, NY, 10003",Gay Bars
Lambda Lounge,"2256 Adam Clayton Powell Jr Blvd, New York, NY, 10027","Gay Bars, Lounges, Cocktail Bars"
The Q NYC,"795 8th Ave, New York, NY, 10019",Gay Bars
Next By 4West,"1838 Adam Clayton Powell Jr Blvd, New York, NY, 10026","Tapas Bars, Gay Bars"
VERS,"714 9th Ave, New York, NY, 10019","Gay Bars, Cocktail Bars"
Thirst NYC,"692 10th Ave, New York, NY, 10019",Gay Bars
Identity Bar,"119 E 233rd St, Bronx, NY, 10470",Gay Bars
Susi Villa TS Bar - Transgender Parties,"500 W 48th St, New York, NY, 10036","Gay Bars, Lounges"
Marie's Crisis Cafe,"59 Grove St, New York, NY, 10014",Piano Bars
The Stonewall Inn,"53 Christopher St, New York, NY, 10014",Gay Bars
Pieces,"8 Christopher St, New York, NY, 10014","Gay Bars, Karaoke"
Julius',"159 W 10th St, New York, NY, 10014","Gay Bars, Dive Bars"
Hombres Lounge,"85-28 37th Ave, Estados Unidos, NY, 11372",Gay Bars
The Tool Box,"1742 2nd Ave, New York, NY, 10128",Gay Bars
Hush,"348 W 52nd St, New York, NY, 10019",Gay Bars
Uncle Charlie's,"139 E 45th St, New York, NY, 10017","Gay Bars, Piano Bars"
No Bar,"25 Cooper Square, New York, NY, 10003",Gay Bars
Gym Sportsbar,"167 8th Ave, New York, NY, 10011",Gay Bars
REBAR,"225 W 19th St, New York, NY, 10011",Gay Bars
Ty's,"114 Christopher St, New York, NY, 10014",Gay Bars
Oddly Enough,"397 Tompkins Ave, Brooklyn, NY, 11216",Gay Bars
Kween Astoria,"34-10 30th Ave, New York, NY, 11103","Gay Bars, Cocktail Bars"
Industry Bar,"355 W 52nd St, New York, NY, 10019",Gay Bars
Barracuda,"275 W 22nd St, New York, NY, 10011",Gay Bars
Playhouse Bar,"100 7th Ave S, New York, NY, 10014",Gay Bars
Boxers - Chelsea,"37 W 20th St, New York, NY, 10011","Gay Bars, Sports Bars"
Good Judy,"563 5th Ave, Brooklyn, NY, 11215",Gay Bars
Broken Land,"105 Franklin St, Brooklyn, NY, 11222",Bars
Suite,"992 Amsterdam Ave, New York, NY, 10027","Gay Bars, Karaoke"
4West Lounge,"303 W 127th St, New York, NY, 10027",Gay Bars
Art Bar,"52 8th Ave, New York, NY, 10014",Lounges
The Music Box / Caja Musical,"40-08 74th St, Jackson Heights, NY, 11373",Gay Bars
Happyfun Hideaway,"1211 Myrtle Ave, Brooklyn, NY, 11221","Dive Bars, Gay Bars"
Brandy's Piano Bar,"235 E 84th St, New York, NY, 10028","Gay Bars, Music Venues"
Henrietta Hudson,"438-444 Hudson St, New York, NY, 10014","Gay Bars, Dance Clubs, Lounges"
Rise Bar,"859 9th Ave, New York, NY, 10019",Gay Bars
Paul's Casablanca,"305 Spring St, New York, NY, 10013",Lounges
9th Avenue Saloon,"656 9th Ave, New York, NY, 10036",Gay Bars
Goldbar,"389 Broome St, New York, NY, 10013","Lounges, Venues & Event Spaces, Cocktail Bars"
Albatross Bar,"3619 24th Ave, Astoria, NY, 11103","Karaoke, Gay Bars"
Rebecca's,"610 Bushwick Ave, Brooklyn, NY, 11206","Bars, American (Traditional)"
Boxers HK,"735 9th Ave, New York, NY, 10019",Gay Bars
Pint,"34 Wayne St, Jersey City, NJ, 07302",Gay Bars
RockBar,"185 Christopher St, New York, NY, 10014",Gay Bars
Aunt Ginny's,"652 Woodward Ave, Ridgewood, NY, 11385",Dive Bars
Atlas Social Club,"753 9th Ave, New York, NY, 10019",Gay Bars
Susi Villa TS Parties,"500 W 48th St, New York, NY, 10036",Gay Bars
Wu Lou Lounge,"1073 Atlantic Ave, New York, NY, 11238","Comfort Food, Gay Bars"
THE LETLOVE INN,"27-20 23rd Ave, Astoria, NY, 11105",Bars
Branded Saloon,"603 Vanderbilt Ave, Brooklyn, NY, 11238","Bars, American (New)"
Cork City,"239 Bloomfield St, Hoboken, NJ, 07030",Pubs
Mercury Lounge,"217 E Houston St, New York, NY, 10002","Music Venues, Dive Bars"
Sissy McGinty's,"25-67 Steinway St, Astoria, NY, 11103",Irish Pub
Dullboy,"364 Grove St, Jersey City, NJ, 07302","Cocktail Bars, American (Traditional)"
Dive Bar Lounge,"667 10th Ave, New York, NY, 10036","Gay Bars, Dive Bars"
Fiddlesticks Pub,"56 Greenwich Ave, New York, NY, 10011","Pubs, Cocktail Bars, American (Traditional)"
Friend's Tavern,"78-11 Roosevelt Ave, Jackson Heights, NY, 11372",Gay Bars
PAUL Bar & Restaurant,"32 West 29th St, New York, NY, 10001",Bars
Jake's Saloon,"206 W 23rd St, New York, NY, 10011",Bars
Niagara,"112 Avenue A, New York, NY, 10009","Bars, Music Venues"
The Three Diamond Door,"211 Knickerbocker Ave, Brooklyn, NY, 11237",Dive Bars
Blue Star a Party For Girls Who Like Girls,"The Bowery Electric, Manhattan, NY, 10003",Gay Bars
Macri Park,"462 Union Ave, Brooklyn, NY, 11211",Gay Bars
Galway Hooker Bar,"133 7th Ave S, New York, NY, 10014","Irish, Pubs, Venues & Event Spaces"
Playwright Irish Pub,"27 W 35th St, New York, NY, 10001","Irish, Sports Bars, Irish Pub"
Carroll Place,"157 Bleecker St, New York, NY, 10012","Italian, Venues & Event Spaces, Cocktail Bars"
True Colors,"79-15 Roosevelt Ave, Jackson Heights, NY, 11372",Gay Bars
Alibi,"2376 Adam Clayton Powell, New York, NY, 10030",Lounges
Kings Bar,"70-04 Roosevelt Ave, Jackson Heights, NY, 11372","Gay Bars, Breakfast & Brunch, Tapas Bars"
Fred's Restaurant,"476 Amsterdam Ave, New York, NY, 10024","Breakfast & Brunch, American (Traditional), Bars"
The Kettle Black,"8622 3rd Ave, Brooklyn, NY, 11209","Chicken Wings, Sports Bars, Burgers"
Three Jolly Pigeons,"6802 3rd Ave, Brooklyn, NY, 11226",Pubs
Wogies Bar & Grill,"39 Greenwich Ave, New York, NY, 10014","Bars, American (Traditional)"
The Milton,"1754 2nd Ave, New York, NY, 10128","Irish, Cocktail Bars, British"
Bloom's Tavern,"208 E 58th St, New York, NY, 10022","Pubs, Venues & Event Spaces"
95 South Soul Food,"778 Franklin Ave, Brooklyn, NY, 11238","Sports Bars, Soul Food, Lounges"
SpaHa Soul and Bone Broth,"2294 Second Ave, New York, NY, 10035","Soul Food, Comfort Food, Gay Bars"
Last Call,"8172 Lefferts Blvd, Kew Gardens, NY, 11415","Bars, Pool Halls"
Mr Biggs Bar & Grill,"596 10th Ave, New York, NY, 10036","American (Traditional), Sports Bars"
Mickey Spillane's,"350 W 49th St, New York, NY, 10019","American (New), Sports Bars"
Silkie's Saloon,"454 Main St, New Rochelle, NY, 10801",Lounges
Sycamore Bar + Flowershop,"1118 Cortelyou Rd, Brooklyn, NY, 11218","Bars, Florists, Music Venues"
Blarney Stone,"410 8th Ave, New York, NY, 10001","Pubs, American (Traditional), Sports Bars"
Viva La Heights,"78-13 Roosevelt Ave, Queens, NY, 11372",Gay Bars
Stitch Bar & Blues,"247 W 37th St, New York, NY, 10018","American (Traditional), Lounges, Venues & Event Spaces"
Lillie's Victorian Establishment,"249 W 49th St, New York, NY, 10019","Bars, Gastropubs, Burgers"
The Dickens,"783 8th Ave, New York, NY, 10036",Gay Bars
Katana Kitten,"531 Hudson St, New York, NY, 10014","Cocktail Bars, Izakaya"
Hold Fast Kitchen & Spirits,"364 W 46th St, New York, NY, 10036","American (New), Cocktail Bars, Breakfast & Brunch"
Off The Wagon,"109 Macdougal St, New York, NY, 10012","Sports Bars, American (Traditional)"
Wine Escape,"405 W 44th St, New York, NY, 10036",Wine Bars
Mess Hall,"2194 Frederick Douglass Blvd, New York, NY, 10026","Cocktail Bars, Pubs, Dive Bars"
The Beta House,"550 W 114th St, New York, NY, 10025",Gay Bars
Elmo,"156 7th Ave, New York, NY, 10011","American (New), Breakfast & Brunch, Cocktail Bars"
The Stumble Inn,"1454 2nd Ave, New York, NY, 10021","American (Traditional), Pubs"
Hair of the Dog,"168 Orchard St, New York, NY, 10002","Sports Bars, American (Traditional)"
Dorrian's Red Hand,"1616 2nd Ave, New York, NY, 10028","American (Traditional), Sports Bars, Burgers"
Club Evolution,"76-19 Roosevelt Ave, Jackson Heights, NY, 11372",Dance Clubs
Buddy's Jc,"247 Washington St, Jersey City, NJ, 07302","Breakfast & Brunch, Bars, American (Traditional)"
Célon Cocktail Bar & Lounge,"40 W 40th St, New York, NY, 10018","Cocktail Bars, Lounges, Venues & Event Spaces"
Benoit,"60 W 55th St, New York, NY, 10019","French, Wine Bars"
Zen Lounge,"121 Woodfield Rd, West Hempstead, NY, 11552",Lounges
Doc O'Grady's,"273 Nassau Blvd S, Garden City South, NY, 11530",Irish Pub
Sekend Sun,"32-11 Broadway, Astoria, NY, 11106","Cocktail Bars, American (New)"
Evolve Lounge,"221 E 58th St, New York, NY, 10022",Gay Bars
Royale,"157 Ave C, New York, NY, 10009","Burgers, Bars"
Bourbon Street,"4012 Bell Blvd, Bayside, NY, 11361","Cajun/Creole, Sports Bars, Breakfast & Brunch"
The Cove Restaurant & Oyster Bar,"74 Shore Rd, Glen Cove, NY, 11542","Seafood, Bars, American (New)"
Temerario,"198 8th Ave, New York, NY, 10011","Mexican, Cocktail Bars, Breakfast & Brunch"
Fairytales,"560 W 43rd St, New York, NY, 10036",Gay Bars
The Row Harlem,"2374 7th Ave, New York, NY, 10030","Lounges, Breakfast & Brunch, Desserts"
Jongro BBQ,"22 W 32nd St, New York, NY, 10001","Korean, Barbeque, Bars"
Mom's Kitchen & Bar,"701 9th Ave, New York, NY, 10019","Comfort Food, Breakfast & Brunch, Bars"
Orient Express Cocktail Bar,"325 W 11th St, New York, NY, 10014",Cocktail Bars
O’flanagans Bar,"1664 Third Ave, New York, NY, 10128","Bars, Breakfast & Brunch, Burgers"
Keens Steakhouse,"72 W 36th St, New York, NY, 10018","Steakhouses, Desserts, Pubs"
Lasagna Chelsea Restaurant,"196 8th Ave, New York, NY, 10011","Italian, Cocktail Bars, Mediterranean"
Danji,"346 W 52nd St, New York, NY, 10019","Korean, Wine Bars"
Aziza Cafe & Lounge,"45 1st Ave, New York, NY, 10003","Hookah Bars, Lounges, Cafes"
Elite Hookah Lounge & Cafe,"252-09 Union Tpke, New York, NY, 11426","Hookah Bars, Lounges"
Kazuza,"107 Ave A, New York, NY, 10009","Hookah Bars, Middle Eastern, Mediterranean"
Sugar N Coal,"63-12 Broadway, New York, NY, 11377","Hookah Bars, Desserts, American (Traditional)"
Pergola,"36 W 28th St, New York, NY, 10001","Hookah Bars, Mediterranean, Lounges"
La Macarena,"234 W 48th St, New York, NY, 10036",Sports Bars
La Sultana Cafe,"124 E 4th St, New York, NY, 10003","Hookah Bars, Desserts, Sandwiches"
Sands of Persia,"25-01 Steinway St, Astoria, NY, 11103","Hookah Bars, Desserts"
The Spot,"42-21 Broadway, Astoria, NY, 11103",Hookah Bars
Sugar N Coal,"63-42 Woodhaven Blvd, Rego Park, NY, 11374","Hookah Bars, Desserts, Lounges"
Mera ,"282 Kings Hwy, Brooklyn, NY, 11223","Mediterranean, Hookah Bars, Turkish"
Sultan Restaurant & Cafe Lounge,"144 Atlantic Ave, Brooklyn, NY, 11201","Middle Eastern, Mediterranean, Moroccan"
Illusions Hookah & Mixology Lounge,"3229 Westchester Ave, Bronx, NY, 10461","Hookah Bars, Cocktail Bars, Tapas/Small Plates"
Luxor Lounge,"118 Macdougal St, New York, NY, 10012","Hookah Bars, Mediterranean"
Victory Restaurant & Lounge,"221 W 38th St, New York, NY, 10018","Hookah Bars, Lounges, Cocktail Bars"
Gardenia Terrace,"826 10th Ave, New York, NY, 10019","Hookah Bars, Mediterranean, Wine Bars"
Casa La Femme,"140 Charles St, New York, NY, 10014","Egyptian, Moroccan, Mediterranean"
Taj Mahal Lounge,"25-27 Steinway St, Astoria, NY, 11103",Hookah Bars
Zamaan Hookah Bar and Restaurant,"349 Broadway, Brooklyn, NY, 11211","Hookah Bars, Middle Eastern, Lounges"
Harlem Hookah,"381 Lenox Ave, New York, NY, 10027","Lounges, Hookah Bars, Venues & Event Spaces"
Yemen Cafe & Restaurant,"176 Atlantic Ave, Brooklyn, NY, 11201","Middle Eastern, Cafes, Soup"
HOA restaurant and lounge,"2849 Steinway St, New York, NY, 11103",Hookah Bars
Buddakan,"75 9th Ave, New York, NY, 10011","Chinese, Bars, Asian Fusion"
Boca Prime,"356 E 116th St, New York, NY, 10029","Hookah Bars, Food"
Myst Lounge,"2086 Coney Island Ave, Brooklyn, NY, 11223","Hookah Bars, American (New), Juice Bars & Smoothies"
Gitana Hookah Lounge,"1610 Saint Nicholas Ave, New York, NY, 10040",Hookah Bars
Horus Café on A,"293 E 10th St, New York, NY, 10009","Middle Eastern, Hookah Bars, Mediterranean"
Lotus Lounge,"1800 White Plains Rd, Bronx, NY, 10462",Hookah Bars
Kinanm Lounge,"856 Atlantic Ave, New York, NY, 11238","Cocktail Bars, Venues & Event Spaces, Lounges"
Taj Village,"79-28 Metropolitan Ave, Middle Village, NY, 11379","Hookah Bars, Lounges, American (Traditional)"
Haveli Cafe & Lounge,"6709 5th Ave, Brooklyn, NY, 11220","Lounges, Indian, Pakistani"
Taboo Lounge,"406 8th Ave, New York, NY, 10001","Cocktail Bars, Lounges"
Mocha Hookah,"183 Atlantic Ave, Brooklyn, NY, 11201","Hookah Bars, Middle Eastern"
Istanbul Cafe,"1905 White Plains Rd, Bronx, NY, 10462",Hookah Bars
Jasmin Lounge,"2550 Steinway St, Astoria, NY, 11103","Lounges, Hookah Bars"
Fitoor Cafe & Grill,"179-22 Union Tpke, Fresh Meadows, NY, 11366","Hookah Bars, Halal, Cafes"
Layaly Cafe,"4409 Broadway, Astoria, NY, 11103","Cafes, Hookah Bars, Lounges"
Hydra Lounge,"88-18 Liberty Ave, Ozone Park, NY, 11417","Hookah Bars, Lounges"
The Summit Bar,"133 Avenue C, New York, NY, 10009","Cocktail Bars, American (New)"
Tagine Fine Moroccan Cuisine,"221 W 38th St, New York, NY, 10018","Moroccan, Hookah Bars, Salad"
CJ Hookah Rentals,", Jersey City, NJ, 07310","Hookah Bars, Party Equipment Rentals"
Abba Bar and Grill,"492 Grand St, Williamsburg, NY, 11211","Bars, American (Traditional)"
Mamoun's Falafel,"119 MacDougal St, New York, NY, 10012","Middle Eastern, Falafel"
Rúmí Café & Hookah Lounge,"1881 Victory Blvd, Staten Island, NY, 10314",Hookah Bars
Cafe Nunez,"240 W 35th St, New York, NY, 10001","Latin American, Hookah Bars, American (New)"
Las Tainas,"347 Broadway, Brooklyn, NY, 11211","Bars, Mexican"
Blue & Gold Tavern,"79 E 7th St, New York, NY, 10003",Bars
Sugar Daddy's & Smoke 13,"201 Halsey St, Newark, NJ, 07104","Lounges, Hookah Bars"
Horus Too,"416 W 46th St, New York, NY, 10036","Hookah Bars, Egyptian, Moroccan"
Old Baku,"115 Ditmas Ave, Brooklyn, NY, 11218","Middle Eastern, Russian, Hookah Bars"
V3nom Cafe & Lounge,"246-09 Jericho Tpke, Jamaica, NY, 11426","Hookah Bars, Bubble Tea, Lounges"
Majnoon Cafe,"128-12 Liberty Ave, Ozone Park, NY, 11419","Cafes, Hookah Bars"
Sahara East,"184 1st Ave, New York, NY, 10009","Middle Eastern, Hookah Bars, Coffee & Tea"
Platinum Hookah Lounge And Cafe,"140-14 Rockaway Blvd, Queens, NY, 11436","Hookah Bars, Lounges, Cafes"
Supremacy Grill and Lounge,"1624 Coney Island Ave, Brooklyn, NY, 11230","Hookah Bars, Lounges"
Living Room Restaurant & Lounge,"178 Ave U, Brooklyn, NY, 11223","American (New), Lounges"
Zoe Hookah Cafe,"2248-2252 Frederick Douglass Blvd, New York, NY, 10027","Hookah Bars, Cafes"
Bay Ridge Cafe,"6802 4th Ave, Brooklyn, NY, 11220","Hookah Bars, Middle Eastern"
Gonzalez y Gonzalez,"192 Mercer St, New York, NY, 10012","Mexican, Dance Clubs, Bars"
Lola Lola Restaurant,"1306 Saint Nicholas Ave, New York, NY, 10033","Cocktail Bars, Hookah Bars, Seafood"
Déjà Vu,"3322 28th Ave, Astoria, NY, 11103","Lounges, Hookah Bars, Cocktail Bars"
Abbey's Pub & Grill,"409 Monmouth St, Jersey City, NJ, 07302","Hookah Bars, American (Traditional), Sandwiches"
Heat Caribbean Kitchen & Lounge,"100-05 Atlantic Ave, Ozone Park, NY, 11418","Caribbean, Lounges, Cocktail Bars"
Eve's Lounge,"769 Washington Ave, Brooklyn, NY, 11238","Lounges, Hookah Bars, Tapas/Small Plates"
Made in Puerto Rico -  Bronx,"3363 E Tremont Ave, Bronx, NY, 10461","Cocktail Bars, Puerto Rican, Latin American"
Blue Mist Hookah Lounge,"2166 Westchester Ave, Bronx, NY, 10462","Hookah Bars, Mediterranean, Breakfast & Brunch"
Horus Cafe,"93 Ave B, New York, NY, 10009","Lounges, Middle Eastern, Hookah Bars"
Vida Garden,"16 Armory St, Englewood, NJ, 07631",Lounges
Cedars,"5 Main Ave, Wallington, NJ, 07057","Lebanese, Hookah Bars"
Cloister Cafe,"238 E 9th St, New York, NY, 10003","Brazilian, Mexican, Cocktail Bars"
Parlay Cafe,"1780 Amsterdam Ave, New York, NY, 10031",Hookah Bars
Spirit Bar & Restaurant,"545 River Rd, Edgewater, NJ, 07020","Cocktail Bars, American (New)"
Catrinas Mexican Grill,"7316 3rd Ave, Brooklyn, NY, 11209","Mexican, Bars"
Elmekkah Bar and Grill,"277 Wyckoff Ave, Brooklyn, NY, 11237","American (New), Lounges, Hookah Bars"
Cairo Restaurant and Lounge,"3091 Steinway St, Astoria, NY, 11103","Egyptian, Halal, Latin American"
Couleur Café,"435 7th Ave, Brooklyn, NY, 11215","French, Cafes, Wine Bars"
Dyckman Bar and Kitchen,"221 Dyckman St, New York, NY, 10034",Cocktail Bars
Beirut Restaurant,"1543 Main Ave, Clifton, NJ, 07011","Lebanese, Hookah Bars"
2nd Ave Smoke Shop,"68 2nd Ave, New York, NY, 10003","Tobacco Shops, Hookah Bars, Head Shops"
Shanghai Red Asian Latin Bistro,"127 Westchester Sq, Bronx, NY, 10461","Asian Fusion, Cocktail Bars"
Journal Square Cafe,"2881 John F Kennedy Blvd, Jersey City, NJ, 07047","Middle Eastern, Hookah Bars"
Doodh Patti,"192-08 Northern Blvd, Flushing, NY, 11358","Afghan, Hookah Bars, Halal"
Rocca Cafe Lounge,"2712 Emmons Ave, Brooklyn, NY, 11235","Turkish, Mediterranean, Breakfast & Brunch"
Silvana,"300 W 116th St, New York, NY, 10026","Middle Eastern, Coffee & Tea"
Nirvana Lounge & Cafe,"558 Gramatan Ave, Mount Vernon, NY, 10552","Lounges, Hookah Bars, Cafes"
Cousins Cigars & Hookah Lounge,"245 Main St, New Rochelle, NY, 10801","Tobacco Shops, Hookah Bars"
Le Caire Lounge,"279 Hillside Ave, Williston Park, NY, 11596","Cocktail Bars, Lounges, Hookah Bars"
Elsaraya Hookah,"142 Vroom St, Jersey City, NJ, 07306",Hookah Bars
Tropix Bar & Lounge,"9532 Queens Blvd, Rego Park, NY, 11374","Lounges, American (Traditional)"
Bocca Cucina and Bar,"39 E 19th St, New York, NY, 10003","Italian, Desserts, Cocktail Bars"
Tete A Tete,"2601 E 14th St, Brooklyn, NY, 11235","Cafes, Lounges, Breakfast & Brunch"
Red Mist Hookah Lounge & Cafe,"569 Coney Island Ave, Brooklyn, NY, 11218","Hookah Bars, Cafes"
New Roc Social Bar & Lounge,"16 Memorial Hwy, New Rochelle, NY, 10801","Tapas/Small Plates, Lounges, Hookah Bars"
Blu Seafood,"222-02 Merrick Blvd, Queens, NY, 11413","Seafood, Desserts, Hookah Bars"
Habibi Cafe & Hookah Lounge,"998 Market St, Paterson, NJ, 07513","Hookah Bars, Cafes"
Antika Grill,"578 Bloomfield Ave, Montclair, NJ, 07042","Mediterranean, Gluten-Free, Hookah Bars"
Set Lounge Bar & Billiards,"1828 Mcdonald Ave, Brooklyn, NY, 11223","Lounges, Pool Halls"
Mama Sushi,"237 Dyckman St, New York, NY, 10034","Sushi Bars, Japanese, Cocktail Bars"
Soho Park,"832 8th Ave, New York, NY, 10019","Bars, American (New), Breakfast & Brunch"
NYX Hookah Lounge & Bar,"116-04 Rockaway Blvd, Queens, NY, 11420","Hookah Bars, Lounges, Cocktail Bars"
Pyramids Hookah & Bar,"4019 Bell Blvd, Bayside, NY, 11361",Hookah Bars
Nujoom Hookah Lounge,"9 Central Ave, Newark, NJ, 07102",Hookah Bars
Zamaan,"2204 Ave X, Brooklyn, NY, 11235","Hookah Bars, Middle Eastern"
Deja Vu Restaurant & Bar,"50 River Dr, Garfield, NJ, 07026","Mediterranean, American (New), Sports Bars"
Gems Bar Lounge,"1595 Broadway, Brooklyn, NY, 11207","Venues & Event Spaces, Lounges, Cocktail Bars"
718 Hookah Lounge & Grill,"72-13 Austin St, Forest Hills, NY, 11375","Hookah Bars, Middle Eastern, Cocktail Bars"
Social 59 Eatery & Lounge,"512 59th St, West New York, NJ, 07093","Latin American, Lounges, Tapas/Small Plates"
Mazika Hookah Lounge,"115520000, West Hempstead, NY, 11552",Hookah Bars
Johnny Tequila's,"586 Raritan Rd, Roselle, NJ, 07203","Mexican, Sports Bars, Vegan"
Sahara Cafe & Lounge,"4026 10th Ave, New York, NY, 10034","Lounges, Latin American, Hookah Bars"
Al Nar Hookah Lounge,"271-21 Union Tpke, New Hyde Park, NY, 11040","Hookah Bars, Halal"
A'dar Cafe & Lounge,"1637 Park Ave, New York, NY, 10029","Hookah Bars, Lounges"
Layali Dubai,"24-17 Steinway St, Astoria, NY, 11105",Middle Eastern
Spanglish Bar & Restaurant,"6697 Broadway, Bronx, NY, 10471","Latin American, Hookah Bars"
420 Fuzed Luxe Smoke Lounge,"68-76 Wilson Ave, Newark, NJ, 07105","Soul Food, Caribbean, Hookah Bars"
Ali Baba Hookah Lounge & Cafe,"4561C Amboy Rd, Staten Island, NY, 10312","Coffee & Tea, Hookah Bars, Middle Eastern"
Saj Lebanese Cuisine & Hookah Lounge,"1009 Main St, Paterson, NJ, 07503","Lebanese, Hookah Bars"
Lamoza,"7704 3rd Ave, Brooklyn, NY, 11209","Middle Eastern, Hookah Bars, Lounges"
Tantra Lounge,"35-50 31st St, Astoria, NY, 11106","Hookah Bars, Cocktail Bars, Latin American"
1001 Nights Cafe & Lounge,"2025 Richmond Ave, Staten Island, NY, 10314","Hookah Bars, Mediterranean"
Estelle Cafe & Lounge,"1824 Avenue U, Brooklyn, NY, 11229","Lounges, Hookah Bars, Karaoke"
Island Rage,"180-2 Hillside Ave, Queens, NY, 11432","Hookah Bars, Dive Bars"
